epoch,split,total,recon_total,gan_total,final_l1,grad,shadow_removal,shadow_mask,shadow_penumbra,shadow_valid_frac,shadow_no_shadow_frac,shadow_ambiguous_frac,cloud_l1,cloud_kl,cloud_adv,feature_matching,perceptual,disc_total,disc_real_loss,disc_fake_loss,disc_real_gp,disc_real_logit,disc_fake_logit,w_final_l1,w_grad,w_shadow_removal,w_shadow_mask,w_shadow_penumbra,w_cloud_l1,w_cloud_kl,w_cloud_adv,w_feature_matching,w_perceptual
80,train,15.727755742799108,13.979085541556401,1.7486702385262698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03092095823843538,0.362899657016919,0.44391512539651656,0.07244859385944198,0.11605383658114775,1.160106198042018,0.38776286878458266,0.7584448106004378,0.01389852050239596,0.8695760406093833,0.830839419806445,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
80,val,15.777359932661057,15.126982063055038,0.6503777771722525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03887409716844559,0.3746524155139923,0.0,0.0,0.13007555610965937,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
81,train,15.577404402901607,13.852086392940317,1.725318014376448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02985058712232628,0.3622342550460203,0.44821117174478226,0.0695702948573011,0.11628078106683468,1.155638266492773,0.39011201458703343,0.7520419538266374,0.013484297754289007,0.8637751411999204,0.8255358897609475,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
81,val,15.558005034923553,14.932745546102524,0.6252593109384179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03598594636423513,0.3778050299733877,0.0,0.0,0.12505186238558963,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
82,train,15.80413898028464,14.06468308217241,1.7394558806968814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03161078968196494,0.3634534706304103,0.4480741991672987,0.0714269705009436,0.11542239861846461,1.153919289386812,0.38997386733200323,0.7495266574400442,0.01441876988555209,0.8742291821864406,0.8391729818940653,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
82,val,15.763991266489029,15.111449301242828,0.6525420013349503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03883028402924538,0.37428069300949574,0.0,0.0,0.13050840003415942,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
83,train,15.543292128009561,13.836321359799232,1.7069707625687367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029624503753588768,0.36246236723391606,0.44364529676398134,0.06872128771518361,0.11522251850476971,1.1599276983198314,0.3868578715334213,0.7589474344940342,0.014122391430040201,0.8704488898010411,0.8315062846666501,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
83,val,15.395454317331314,14.759831666946411,0.6356226303614676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03482106089359149,0.37592418398708105,0.0,0.0,0.12712452583946288,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
84,train,15.586542235480415,13.877472080811552,1.709070162763321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029672931063414357,0.3636726315129441,0.44739937058692114,0.06837757514337453,0.11557900873415264,1.15706072251002,0.3903285930922002,0.7523256895964038,0.014406437810257446,0.8650758950798599,0.8319082054091088,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
84,val,15.410357296466827,14.791340827941895,0.619016568409279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035072394472081214,0.3761367201805115,0.0,0.0,0.12380331358872354,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
85,train,15.677573419892738,13.959638854603709,1.7179345851572452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030493049234642414,0.36367779737146794,0.44919211064837106,0.06928799485734093,0.1151725070190773,1.1528972556561599,0.3894910957097026,0.7486896744235553,0.01471648998309402,0.8699237427103176,0.8354554124820379,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
85,val,15.514411836862564,14.87788400053978,0.6365277513395995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03620998392580077,0.37522952258586884,0.0,0.0,0.12730554939480498,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
86,train,15.613289240456412,13.903558091371638,1.7097311672359827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030089566917177825,0.3631533792725316,0.44663682567729873,0.06871529090996265,0.11518828711882541,1.1551836348855447,0.3890857014636444,0.7509987532111352,0.015099175853095182,0.8702485686467017,0.8342402302679212,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
86,val,15.393781214952469,14.760484427213669,0.6332968103233725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03463586641009897,0.3765632612630725,0.0,0.0,0.12665936327539384,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
87,train,15.539169017179512,13.834399690353331,1.7047693405622317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029595831803854847,0.3624938834351277,0.45280493998233184,0.06807773793691102,0.11423740381137333,1.1508144441946053,0.3913793801157563,0.7443360774605362,0.01509899158536652,0.8721514079305861,0.8344305258228946,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
87,val,15.465309053659439,14.842187494039536,0.6231215903535485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034965872240718454,0.37818668410182,0.0,0.0,0.1246243185014464,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
88,train,15.577473542327253,13.874145602002557,1.7033279265886472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029948678204920066,0.36264259285397,0.4456403898113549,0.06814075331874345,0.11525600265573573,1.1569187670578192,0.3873455677135491,0.7559436920248432,0.013629511081126859,0.8779398629694809,0.8430303651609539,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
88,val,15.58380138874054,14.94548487663269,0.6383165293373168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03724142228020355,0.3740447573363781,0.0,0.0,0.12766330665908754,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
89,train,15.510308607124989,13.823397181161637,1.6869113884345004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029519349991999292,0.36238207290937874,0.4483091982058537,0.06650867760028123,0.11470308288195986,1.156594048311681,0.3911082645257314,0.7519784915594407,0.013507293636906784,0.8635026039900603,0.8343405681873055,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
89,val,16.118677705526352,15.478239804506302,0.6404379890300333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041927823272999376,0.3761819126084447,0.0,0.0,0.12808759813196957,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
90,train,15.54760979232474,13.844441508069451,1.7031682710098142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029729652946715247,0.36238254067093256,0.4494154539127899,0.06809187006711225,0.11456682445642388,1.1536990556206723,0.390322898947653,0.7491212734960234,0.014254882193933177,0.8667995547070916,0.8361029540315087,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
90,val,15.700563818216324,15.059296995401382,0.6412668544799089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382182149332948,0.37458251789212227,0.0,0.0,0.12825337058166042,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
91,train,15.443610077532231,13.762898500073593,1.6807115742699108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02902242353515615,0.3620218711870688,0.4442187080412735,0.06648925083608907,0.11432007260222003,1.1590873405276012,0.3890371624334359,0.7559826690473674,0.01406750848244707,0.867246569674692,0.8390009165300754,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
91,val,15.566351562738419,14.936530202627182,0.6298213459085673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03705645544687286,0.37436281703412533,0.0,0.0,0.1259642694494687,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
92,train,15.371630825623564,13.692247622297625,1.679383229326319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028391803300521747,0.3617689108529699,0.4477221130588908,0.0666354645135594,0.11306129520138104,1.1473799097685167,0.3868998631283089,0.7467169632882248,0.013763080226495064,0.8834438711527444,0.8512785486233088,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
92,val,15.799208253622055,15.168774574995041,0.6304336134344339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03844192187534645,0.377486078068614,0.0,0.0,0.12608672183705494,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
93,train,15.495392677715286,13.79398870664369,1.7014039713168831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02947182721868464,0.36156019911844545,0.45077145222283194,0.06776728359177525,0.11459193631638716,1.154679570914296,0.39198278074647175,0.7481854506480841,0.014511337524870173,0.858018340151987,0.8242801135950127,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
93,val,15.584516048431396,14.948689371347427,0.635826610494405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03699041809886694,0.37498825043439865,0.0,0.0,0.12716532248305157,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
94,train,15.338399180659541,13.665211995442709,1.673187190858425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028437380740273393,0.36071579630482836,0.4461642726949213,0.06571860146160724,0.11396738012999665,1.1580201419292655,0.3895376959332713,0.7537781743355739,0.014704274145863306,0.8704899112874098,0.8409621702054891,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
94,val,15.675662577152252,15.038402318954468,0.637260289862752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03811333316843957,0.3742356365546584,0.0,0.0,0.12745205697137862,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
95,train,15.418774326151782,13.726563175028735,1.6922111300283988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028595898875299796,0.3622324439723796,0.45021412058622257,0.06709186484416325,0.11421567330389847,1.150823393231066,0.38839084020367376,0.7479137323275515,0.014518822840349787,0.8815042263686411,0.8503494613455156,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
95,val,15.21126863360405,14.580314815044403,0.6309537908528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03311133402166888,0.3756393790245056,0.0,0.0,0.12619075871771201,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
96,train,15.442227308642227,13.786766872484497,1.6554604579882366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028761498944320306,0.36368723146218823,0.44719883100486096,0.06403728354522967,0.11357775908500078,1.15564066686748,0.3930102351271076,0.7486459389635565,0.013984500488971548,0.8643371511879281,0.8380755247402584,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
96,val,15.412956237792969,14.79142016172409,0.6215361407957971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035108135431073606,0.3760202210396528,0.0,0.0,0.12430722889257595,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
97,train,15.404752864759155,13.728876227704585,1.6758766613379428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028959686109037312,0.3610969212810689,0.4482519713694176,0.06603466028370607,0.1134556183445846,1.1529754574406785,0.3876109767107316,0.7519517263757839,0.013412754608072923,0.8772376623663882,0.8475390756081161,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
97,val,15.27317401766777,14.643821686506271,0.62935233511962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339334785239771,0.3750157942995429,0.0,0.0,0.12587046751286834,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
98,train,15.532581835617254,13.859138684998815,1.6734431484108598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02964536426780523,0.36315340889088904,0.44794986988781904,0.06542870659503794,0.11424124335923803,1.1518766821166615,0.3884370593745031,0.7500659269069938,0.013373689788274865,0.8773982777517029,0.8498185237739312,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
98,val,15.331209003925323,14.7052943110466,0.6259147170931101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034461348317563534,0.3753053145483136,0.0,0.0,0.1251829438842833,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
99,train,15.455442675837764,13.78964744379491,1.665795210457633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029078744834771863,0.36272576586209204,0.45056472822962473,0.0650343875565524,0.11297732239029536,1.1485935265635268,0.39178912145365413,0.7418864024764716,0.01491799855167851,0.8702089153690102,0.8411865398717024,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
99,val,15.568557292222977,14.935572504997253,0.6329848014283925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036381424753926694,0.3765810029581189,0.0,0.0,0.12659695942420512,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
100,train,15.344258261315616,13.69243143811638,1.6518268229539503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02823810173589506,0.3622873745582722,0.44791852839199114,0.06396724574206543,0.11284716689476261,1.1581913728282285,0.3938326064819171,0.7502771566924735,0.014081608922768829,0.8634552812134778,0.8355273149386355,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
100,val,15.59989881515503,14.976581335067749,0.6233174405060709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03721370006678626,0.3751737140119076,0.0,0.0,0.12466348771704361,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
101,train,15.316469306317867,13.66600649248916,1.650462801809664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027825970386649357,0.36278031662167837,0.4429666017308647,0.0645057347836931,0.1124877707243211,1.157216833697425,0.38896066005583163,0.7544036913555836,0.013852480318926183,0.869009179588208,0.8431716755093861,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
101,val,15.31379821896553,14.693595558404922,0.6202027313411236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034026993438601494,0.37636320758610964,0.0,0.0,0.12404054758371785,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
102,train,15.31210058706778,13.641968256161537,1.6701323125097487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027894840579587247,0.36174947360660803,0.4520688402799912,0.06561868360319746,0.1123753284629235,1.1485118755587824,0.3903500550568349,0.7450562125616113,0.013105600006847715,0.8733204841123197,0.84379602754067,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
102,val,15.478260546922684,14.841721028089523,0.63653942826204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035408795753028244,0.37669471744447947,0.0,0.0,0.12730788585031405,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
103,train,15.269484567053524,13.634690327899445,1.63479424405981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027901783581715797,0.3614837331659019,0.4452992535422368,0.06322360076316835,0.11145179665076389,1.154007805718316,0.3894734597255173,0.750697262247894,0.013837086238013005,0.877291094128487,0.8508791320117903,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
103,val,15.41328939795494,14.787244349718094,0.6260449464898556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034865421534050256,0.37669007666409016,0.0,0.0,0.12520898936782032,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
104,train,15.364763711215046,13.70128251299446,1.6634812183340881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028108265097617123,0.36301519902645313,0.4523972846843578,0.06503451904933516,0.11214775083118995,1.147644678506341,0.39244544800416925,0.7412358634020566,0.013963367075203254,0.86884111264115,0.8434276217786373,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
104,val,15.371549606323242,14.752989888191223,0.6185596298892051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03463449887931347,0.37631799560040236,0.0,0.0,0.12371192598948255,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
105,train,15.309329860985525,13.657951178374114,1.651378721857267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027852565724663284,0.3624231549815386,0.4489322465388373,0.06391436577134539,0.11266056363903937,1.150974607271422,0.3915324913866726,0.7457773268468095,0.01366479011681774,0.8730755580796136,0.8475920351935021,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
105,val,15.288816422224045,14.677579283714294,0.6112372123170644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03421129268826917,0.37521500419825315,0.0,0.0,0.12224744190461934,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
106,train,15.349641678264602,13.706088175989473,1.643553465972712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02831643692566534,0.36248148333879165,0.45310610962012177,0.06293830173588338,0.1122128661767936,1.1436822721006448,0.3906916652196719,0.7398977311550344,0.013092878378099866,0.876721842544069,0.8517135494530447,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
106,val,15.299367755651474,14.667197704315186,0.6321700164116919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03404628636781126,0.37541896756738424,0.0,0.0,0.12643400277011096,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
107,train,15.324933566183711,13.673798686682932,1.6511348895575284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028176418865873736,0.3618718914902259,0.4481722981105616,0.06386106580863764,0.11287038859148575,1.1487326381628404,0.3896682750540996,0.743798189693027,0.015266177374792933,0.8791585012718484,0.854969494872623,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
107,val,15.390700787305832,14.762861847877502,0.6278389918152243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03435942891519517,0.37756396643817425,0.0,0.0,0.12556779861915857,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
108,train,15.301079122127328,13.668514663790479,1.6325644448460865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027932220111781186,0.3625097544595538,0.4460905503343653,0.06253345737640013,0.1122278647780909,1.1533232198821173,0.39143702449131407,0.7493530341381889,0.012533156634327561,0.865106631944209,0.8443435405998073,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
108,val,15.370918482542038,14.73187181353569,0.6390465816948563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03474066639319062,0.3752601742744446,0.0,0.0,0.12780931661836803,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
109,train,15.250989839373302,13.613028314378527,1.6379615566367476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02753848110329467,0.3619726720906089,0.4509714223720409,0.06265795776628172,0.1120821105415929,1.1461150746777224,0.3909406628260397,0.740846590127474,0.014327821775948928,0.8759888859442723,0.8514185260843348,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
109,val,15.120718717575073,14.505071580410004,0.6156470729038119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032174419960938394,0.3762543238699436,0.0,0.0,0.12312941410345957,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
110,train,15.31499186857247,13.675005524246782,1.6399863394199576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028034437294482205,0.3623853941513187,0.4472673282701783,0.06340811062036963,0.11172758055076677,1.1489711536301508,0.3866217717712308,0.7479117225717615,0.01443765889814913,0.8863536212669969,0.8622198889775531,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
110,val,15.605748772621155,14.961203217506409,0.6445455455686897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037550926266703755,0.37353701516985893,0.0,0.0,0.12890910968417302,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
111,train,15.299740869812513,13.653784634154519,1.645956250620477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027672848848189102,0.3628833236272443,0.44954474239682957,0.0636538012190856,0.11197469969099932,1.14869411663754,0.39151928331626296,0.7426413917001874,0.014533439633884915,0.872908391579679,0.853812762984523,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
111,val,15.321965783834457,14.698934137821198,0.6230315705761313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448725456837565,0.37500695418566465,0.0,0.0,0.12460631394060329,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
112,train,15.230526841717001,13.585236235410589,1.64529063328794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02720511426053052,0.3621574922966859,0.452719825530739,0.0636595917497704,0.11119497849494832,1.1466510379265364,0.3916507768042294,0.7410460114479065,0.013954252472201003,0.8747432160769961,0.8520181041686132,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
112,val,15.187105745077133,14.554519325494766,0.6325863511301577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03277637861901894,0.37589604686945677,0.0,0.0,0.1265172710409388,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
113,train,15.174788447564522,13.535933219846875,1.6388551980379678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026876950709325543,0.3616079367973186,0.45112733070742445,0.06296406063891243,0.11161745155667081,1.14708503062833,0.3896269537661792,0.7442820767561594,0.01317600148381213,0.8783949434511946,0.8547812236679925,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
113,val,15.34694156050682,14.73072424530983,0.6162173501215875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03476334433071315,0.37514632754027843,0.0,0.0,0.12324347160756588,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
114,train,15.220004171991544,13.583706416220332,1.6362977194687958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02744311479460678,0.3613131649700212,0.4545788137019907,0.06259352027787347,0.11115674038298827,1.1433697362495547,0.39334865693202237,0.7361713156042766,0.013849762093980984,0.8767622544932268,0.8527423798302074,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
114,val,15.379917323589325,14.76835086941719,0.6115664429962635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03430770681006834,0.37791934236884117,0.0,0.0,0.12231329001951963,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
115,train,15.233523616084346,13.601703561382529,1.6318200610792686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027568971059848495,0.3614935472668934,0.45146626197261575,0.06281708311979417,0.11043659350815624,1.1397562328680062,0.3896560938760577,0.7363633089104797,0.01373683113160202,0.884183290318697,0.862874105143449,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
115,val,15.531299024820328,14.899463951587677,0.6318349989596754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036860694992356,0.3737798146903515,0.0,0.0,0.12636700051371008,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
116,train,15.196936101089289,13.562668219515325,1.634267887460842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026546116236122057,0.3636018865638309,0.4519003453078093,0.06275580929584587,0.11096188948784837,1.1416143078372312,0.3893412708500285,0.7375698610833643,0.014703173429893,0.8879540511119512,0.8657497707217809,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
116,val,15.770378559827805,15.137841492891312,0.6325371640268713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03870547824772075,0.375576451420784,0.0,0.0,0.12650743295671418,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
117,train,15.258353229412817,13.62676564754282,1.6315875862851554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027742200458246002,0.36175152101389174,0.45086361118304874,0.0627394328852004,0.11066593087197822,1.1443859777823397,0.3900462715223493,0.7402144471804301,0.014125258539163282,0.8791088542820494,0.8581035985868164,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
117,val,15.333703368902206,14.68242672085762,0.6512765500228852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03466334112454206,0.3738697497174144,0.0,0.0,0.13025530916638672,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
118,train,15.33953718099084,13.695772952013055,1.6437642096001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02838565109473933,0.3619069280447783,0.45218255686661835,0.06348385969598475,0.11134861267091316,1.143549934581474,0.39073931312364807,0.7382353506215806,0.014575270535386025,0.8797266399909439,0.8603338292596762,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
118,val,15.394203811883926,14.748158395290375,0.6460454415064305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03511957614682615,0.3745400244370103,0.0,0.0,0.12920908926753327,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
119,train,15.164275989610962,13.530916669241195,1.6333592968222537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026701951617903917,0.36202405019061557,0.45453032569139584,0.062438408127476155,0.11088897815211811,1.1424292929378557,0.3905109340026055,0.7378588907512618,0.014059470199937684,0.8773651942304133,0.8562656862990846,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
119,val,15.236122041940689,14.595697730779648,0.64042426366359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03370232944143936,0.37418216094374657,0.0,0.0,0.12808485183632,,,,,,,0.0,0.0,0.0,0.0,0.0,100.0,30.0,1.0,10.0,5.0
